Product ID,sku,Product name,Total click count
8.81E+12,STR1R-1S-HC,"True STR1R-1S-HC 27 1/2"" Stainless Steel Spec Series Reach-In Refrigerator 1 Right Hinge Solid Door and LED Lighting, Silver, 115v/1ph",1
8.81E+12,STR1FRI-1S,"True STR1FRI-1S 35"" Spec Series Stainless Steel One Section Roll-In Freezer, 1 Solid Door,Silver,115v/1ph",1
8.81E+12,STR1DTA-2HS-HC,"True STR1DTA-2HS-HC 27 1/2"" Spec Series Stainless Steel  Commercial Combo Refrigerator Freezer with Right Hinge Solid Doors and Dual Temperature , Silver,115/1ph",1
8.81E+12,STG2RPT-4HG-2G-HC,"True STG2RPT-4HG-2G-HC  52 5/8"" Spec Series Stainless Steel and Aluminum Pass-Through Refrigerator with Glass Back Full Door and (6) Left/Right Hinge Glass Doors, 115v/1ph",1
8.81E+12,STG2F-4HS-HC,"True STG2F-4HS-HC 52 5/8"" Spec Series Stainless Steel and Aluminum Two Section Reach In Freezer,4 Solid Doors,Silver,115v/1ph",1
8.81E+12,STA2RRI-2G,"True STA2RRI-2G 68"" Spec Series Stainless Steel and Aluminum Two Section Roll In Refrigerator, (2) Left/Right Hinge Glass Doors, 115v/1ph",1
8.81E+12,STA2RPT-2G-2S-HC,"True STA2RPT-2G-2S-HC  52 5/8"" Spec Series Stainless Steel and Aluminum Two Section Pass Thru Refrigerator, (4) Left/Right Hinge Glass Doors,Silver,115v/1ph",1
8.81E+12,STA2FRI-2S,"True STA2FRI-2S 68"" Stainless Steel and Aluminum Spec Series Two Section Roll-In Freezer, 2 Solid Door,  Silver 115v/208-230v, 1ph",1
8.81E+12,STA2F-2S-HC,"True STA2F-2S-HC 52 5/8"" Stainless Steel and Aluminum Spec Series Two Section Reach In Freezer, 2 Solid Door, Silver, 115v/1ph",1
8.81E+12,STA2DT-2S,"True STA2DT-2S  52 5/8"" Stainless Steel and Aluminum Spec Series Solid Door Reach-In Refrigerator / Freezer with Chrome-Plated Shelves, Silver, 115/1ph",1
8.81E+12,STA1RRT-1G-1S,"True STA1RRT-1G-1S 35"" Stainless Steel and Aluminum Spec Series One Section Roll Thru Refrigerator, 1 Glass Door, 1 Solid Door, 115v/1ph",1
8.81E+12,STA1RRI-1G,"True STA1RRI-1G 35"" Stainless Steel and Aluminum Spec Series One Section Roll In Refrigerator, 1 Right Hinge Glass Door, Silver, 115v/1ph",1
8.81E+12,STA1FRI-1S,"True STA1FRI-1S 35"" Spec Series Stainless Steel and Aluminum One Section Roll-In Freezer,1 Solid Door, Silver,115v/1ph",1
8.81E+12,STA1FPT-2HS-2HS,"True STA1FPT-2HS-2HS 27 1/2"" Spec Series Stainless Steel and Aluminum  One Section Pass Thru Freezer, 4 Solid Door, Silver, 115v/1ph",1
8.81E+12,STA1F-1G-HC,"True STA1F-1G-HC 27 1/2"" Spec Series Stainless Steel and Aluminum One Section Reach In Freezer with LED Lighting, 1 Glass Door, 115v/1ph",1
8.81E+12,TSSU-60-12M-B-HC,"True TSSU-60-12M-B-HC 60"" TSSU Series Sandwich/Salad Prep Table with Refrigerated Base and 12 Pans, 115v/1ph",1
8.81E+12,TSSU-60-08-HC,"True TSSU-60-08-HC 60""TSSU Series Stainless Steel and Aluminum Sandwich/Salad Prep Table with Refrigerated Base, Silver, 115v/1ph",1
8.81E+12,TSSU-48-10-HC,"True TSSU-48-10-HC 48"" Stainless Steel and Aluminum TSSU Series Sandwich/Salad Prep Table with Refrigerated Base and Two Doors,115v/1ph",1
8.81E+12,TSD-09G-HC-LD,"True TSD-09G-HC-LD 36"" Stainless Steel and Aluminum Countertop Refrigerator with Front Access Sliding Doors, Silver, 115v/1ph",1
8.81E+12,TS-49F-4-HC,"True TS-49F-4-HC  54"" Stainless Steel Two Section Reach In Freezer with LED Lighting, 4 Solid Doors,Silver, 115v/1ph",1
8.81E+12,TFP-64-24M-FGLID,"True TFP-64-24M-FGLID 64"" TFP Series Stainless Steel Two Section Sandwich / Salad Unit with Two Doors, Silver,115v/1ph",1
8.81E+12,TDD-2CT-HC,True TDD-2CT-HC Club Top Draft Beer Cooler (2) 1/2 Keg Capacity,1
8.81E+12,TDD-1-HC,"True TDD-1-HC 23 1/2"" TBB/TDD Series Stainless Steel Draft Beer Cooler (1) 1/2 Keg Capacity, 1 Column, Black,115v/1ph",1
8.81E+12,TD-95-38-S-HC,"True TD-95-38-S-HC 95"" TD/GC Series Galvanized Steel Forced Air Bottle Cooler Holds (900) 12 oz Bottles, Lid Locks,        Silver,115v/1ph",1
8.81E+12,TBB-4PT-S,"True TBB-4PT-S 90 3/8"" TBB/TDD Series Stainless Steel Bar Refrigerator with 3 Swinging Solid Doors, 115v/1ph",1
8.81E+12,TBB-4G-S-HC-LD,"True TBB-4G-S-HC-LD 90 3/8"" TBB/TDD Series:Stainless Steel and Aluminum Bar Refrigerator 3 Swinging Glass Doors,115v/1ph",1
8.81E+12,TBB-3-S-HC,"True TBB-3-S-HC 69 1/8"" TBB/TDD Series Stainless Steel and Aluminum Solid Door Back Bar Refrigerator with LED Lighting, 115v/1ph",1
8.81E+12,TBB-24GAL-72G-HC-LD,"True TBB-24GAL-72G-HC-LD 71 7/8"" TBB/TDD Series Stainless Steel Bar Refrigerator 3 Swinging Glass Doors, Black, 115v/1ph",1
8.81E+12,TBB-24GAL-60G-HC-LD,"True TBB-24GAL-60G-HC-LD 59"" Two Section Back Bar Cooler",1
8.81E+12,TBB-24-72-S-HC,"True TBB24-72-3S-Z1-SFT-S-1 72 1/8"" TBB/TDD Series Galvanized Steel Bar Refrigerator 3 Swinging Solid Doors,115v/1ph",1
8.81E+12,TBB-24-72G-S-HC-LD,True TBB-24GAL-72G-S-HC-LD 71 7/8 Three Section Back Bar Cooler,1
8.81E+12,T-49FG-HC-FGD01,"True T-49FG-HC-FGD01 54 1/8"" Stainless Steel and Aluminum  2 Section Glass Door Reach-In Freezer with LED Lighting, Silver, 115v/1ph",1
8.81E+12,T-49-2-G-2-HC-FGD01,"True T-49-2-G-2-HC-FGD01 54.13"" T-Series Stainless Steel and Aluminum Two Section Reach In Refrigerator, 2 Glass Doors, 2 Solid Doors, Left/Right Hinge, 115v/1ph",1
8.81E+12,T-23DT-G-HC-FGD01,"True T-23DT-G-HC-FGD01 27"" Aluminum Bottom Mounted Glass Half Door Reach-In Combination Refrigerator / Freezer, Silver, 115v/1ph",1
8.81E+12,T-19FZ-HC,"True T-19FZ-HC 27"" Stainless Steel 1 Section Reach-in 1 Freezer, Silver,115v/1ph",1
8.81E+12,T-19F-HC,"True T-19F-HC_LH 27"" Aluminum 1 Section Reach In Freezer with 1 Left Hinge Solid Door, 115v/1ph",1
8.81E+12,T-11-HC,"True T-11-HC 19.25"" T Series Aluminum One Section Reach In Refrigerator,1 Right Hinge Solid Door, Silver, 115v/1ph",1
8.81E+12,T-11G-HC-TSL01,"True T-11G-HC-TSL01 19 1/4"" Aluminum One Section Reach In Refrigerator, 1 Right Hinge Glass Door, 115v/1ph",1
8.81E+12,STG2RRT-2S-2S,"True STG2RRT-2S-2S 68"" Aluminum Spec Series Two Section Roll Thru Refrigerator, 4 Left/Right Hinge Solid Doors, Silver, 115v/1ph",1
8.81E+12,STG1RRI89-1S,"True STG1RRI89-1S 35"" Spec Series Stainless Steel and Aluminum One Section Roll In Refrigerator, 1 Right Hinge Solid Door, 115v/1ph",1
8.81E+12,STG1RRI-1G,"True STG1RRI-1G 35"" Spec Series Stainless Steel and Aluminum One Section Roll In Refrigerator, 1 Right Hinge Glass Door, 115v/1ph",1
8.81E+12,STG1R-1G-HC,"True STG1R-1G-HC 27 1/2"" Spec Series Stainless Steel and Aluminum One Section Reach In Refrigerator, 1 Right Hinge Glass Door, 115v",1
8.81E+12,STG1DT-2HS-HC,"True STG1DT-2HS-HC 28"" Stainless Steel and Aluminum Spec Series One Section Commercial Combo Refrigerator Freezer - Right Hinge Solid Doors, Dual Temp, 115v/1ph",1
8.81E+12,GDM-49FC-HC-TSL01,"True GDM-49FC-HC-TSL01_WH 54.13"" GDM Series Aluminum and Stainless Steel Two Section Floral Merchandiser Two-section, 115v/1ph",1
8.81E+12,GDM-47RL-HC-LD,"True GDM-47RL-HC-LD_WH  54-1/8"" Aluminum and Stainless Steel Refrigerated Merchandiser Pass Thru, 115v/1ph",1
8.81E+12,GDM-35F-TSL01,"True GDM-35F-HC-TSL01 39 1/2"" GDM Series Aluminum Glass Door Merchandiser Freezer with LED Lighting,Black, 115v",1
8.81E+12,GDM-19T-HC-TSL01,"True GDM-19T-HC-TSL01 27"" One Section Glass Door Merchandiser, 1 Right Hinge Door, Black, 115v/1ph",1
8.81E+12,GDM-12FC-HC-TSL01,"True GDM-12FC-HC-TSL01 24 7/8"" GDM Series Refrigerated Glass Door Floral Case with LED Lighting, Black, 115v/1ph",1
8.81E+12,GDM-10F-HC-TSL01,"True GDM-10F-HC-TSL01 24 7/8"" GDM Series Glass Door Merchandiser Freezer with LED Lighting, Black, 115v/1ph",1
8.81E+12,GDM-09-SQ-S-HC-LD,"True GDM-09-SQ-S-HC-LD 36"" GDM Series Stainless Countertop Refrigerator with Front Access Sliding Doors, Silver, 115v/1ph",1
8.81E+12,GDM-07-S-HC-TSL01,"True GDM-07-S-HC-TSL01 24"" GDM Series Stainless Steel Countertop Refrigerator with Front Access and Swing Door, 115v/1ph",1
8.81E+12,GDM-07F-HC-TSL01,"True GDM-07F-HC-TSL01 24 1/8"" GDM Series Black-Coated Steel Countertop Glass Door  Merchandiser Freezer with LED Lighting, Black, 115v/1ph",1
8.81E+12,GDM-05-HC-TSL01,"True GDM-05-HC-TSL01 23 3/8"" Aluminum and Stainless Steel Countertop Display Refrigerator with Swing Door, Black 115v/1ph",1
8.81E+12,GDIM-49NT-HC-TSL01 (Ice Merchendiser),"True GDIM-49NT-HC-TSL01 54 1/8"" Two Section Black Glass Door Ice Merchandiser with LED Lighting, Black,115v/1ph",1
8.81E+12,FLM-81F-TSL01,"True FLM-81F-TSL01 80 3/4"" Black Glass Door Merchandiser Freezer with LED Lighting and Full Length Doors, White, 115v/1ph",1
8.81E+12,FLM-81-TSL01,"True FLM-81-TSL01 81"" Three Section Glass Door Merchandiser with Swinging Doors, Black, 115v/1ph",1
8.81E+12,GDIM-26NT-HC-TSL01 (Ice Merchendiser),"True GDIM-26NT-HC-TSL01_WH  30"" Indoor Ice Merchandiser with (54) 8 lb Bag Capacity  Glass Door, White, 115v/1ph",1
8.81E+12,FLM-27F-TSL01,"True FLM-27F-TSL01 27"" FLM Series One Section Display Freezer with Swing Door Bottom and Mount Compressor, Black, 115v/1ph",1
8.81E+12,FLM-27-TSL01,"True FLM-27-TSL01 27"" FLM Series One Section Glass Door Merchandiser with LED Lighting, Full-Length Right Hinge Door, 115v/1ph",1
8.81E+12,TWT-72-HC,"True TWT-72-HC 72"" TUC/TWT Series Worktop Refrigerator with 3 Sections, 115v/1ph",1
8.81E+12,TUC-48F-HC,"True TUC-48F-HC 48 3/8"" TUC/TWT Series Stainless Steel and Aluminum Undercounter Freezer with 2 Sections & 2 Doors, 115v/1ph",1
8.81E+12,TSSU-36-08-HC,"True TSSU-36-08-HC 36"" TSSU Series Stainless Steel and Aluminum 2 Door Sandwich/Salad Prep Table with Refrigerated Base, 115v/1ph",1
8.81E+12,TS-23-HC,"True TS-23-HC 27"" TS Series Stainless Steel One Section Reach In Refrigerator, 1 Right Hinge Solid Door, Silver, 115v/1ph",1
8.81E+12,TFP-72-30M-D-6,"True TFP-72-30M-D-6 72"" Sandwich/Salad Prep Table with Refrigerated Base, 115v/1ph",1
8.81E+12,TBB-24-48G-HC-LD,"True TBB-24-48G-HC-LD 49 1/8""  Narrow Glass Door Back Bar Refrigerator with LED Lighting, Black, 115v/1ph",1
8.81E+12,TBB-3G-HC-LD,"True TBB-3G-HC-LD 69 1/8"" Back Bars Refrigerator 2 Swinging Glass Doors, Black, 115v/1ph",1
8.81E+12,T-72F-HC,"True T-72F-HC 78 1/8"" Stainless Steel and Aluminum Back Bar Refrigerator with LED Lighting, Black, 115v/1ph",1
8.81E+12,T-35F-HC,"True T-35F-HC 39 1/2"" Aluminum 2 Section 2 Solid Doors Reach In Freezer, 115v/1ph",1
8.81E+12,GDM-47-HC-LD,"True GDM-47-HC-LD 54 1/8"" GDM Series White Refrigerated Sliding Glass Door Merchandiser with LED Lighting, 115v/1ph",1
8.81E+12,GDM-41-HC-LD,"True GDM-41-HC-LD 47.13"" GDM Series 2 Section Glass Door Merchandiser, 2 Sliding Doors, White & Black,115v/1ph",1
8.81E+12,GDM-23-HC-TSL01,"True GDM-23-HC-TSL01 27"" GDM Series One Section Glass Door Merchandiser 1 Left Hinged Door, White & Black, 115v/1ph",1
8.81E+12,GDM-07-HC-TSL01,"True GDM-07-HC-TSL01 24 7/8"" Countertop Display Refrigerator with Front Access Swing Door, Black,115v/1ph",1
8.81E+12,UYP0240A-251Z,"Manitowoc UYP0240A-251Z NEO 26"" Air Cooled Undercounter Ice Machine With 90 lbs Bin, 219 lbs/day",1
8.81E+12,UYF0310W-161B,"Manitowoc UYF0310W NEO 30"" Water Cooled Undercounter Half Dice Cube Ice Machine with 119 lb. Bin, 120V, 293 lbs/day",1
8.81E+12,UYF0240A-161B,"Manitowoc UYF0240A NEO 26"" Air Cooled Undercounter Half Dice Cube Ice Machine with 90 lb. Bin, 115V, 219 lb.",1
8.81E+12,UYF0190A-251Z,"Manitowoc UYF0190A-251Z 26"" Air Cooled Undercounter Ice Machine With 90 lbs Bin, 193 lbs",1
8.81E+12,UYF0190A-161B,"Manitowoc UYF0190A NEO 26"" Air Cooled Undercounter Half Dice Cube Ice Machine with 90 lb. Bin, 115V, 193 lb.",1
8.81E+12,USP0100A-161,"Manitowoc USP0100A-161 CrystalCraft 20"" Air Cooled Undercounter Square Cube Ice Machine with 38 lb. Bin, 115V, 100 lbs/day",1
8.81E+12,UNP0200A-161*,"Manitowoc UNP0200A-161 20"" Air Cooled Undercounter Nugget Ice Machine, Chewable Ice, 220 lbs/day, 115V",1
8.81E+12,UNK0300AZ-251,"Manitowoc UNK0300AZ 29.06"" Air Cooled Undercounter Nugget Ice Machine with 60 lbs Bin, 300-400 lbs/day, 230V",1
8.81E+12,UFK0350AZ-251,"Manitowoc UFK0350AZ 29.06"" Air Cooled Undercounter Flake Ice Machine with 50 lb. Bin, 300-400 lbs/day, 230V",1
8.81E+12,UDF0310A-161B,"Manitowoc UDF0310A-161B NEO 30"" Air Cooled Undercounter Dice Cube Ice Machine with 119 lb. Bin, 115V, 286 lbs/day",1
8.81E+12,UDF0190A-161B,"Manitowoc UDF0190A-161B NEO 26"" Air Cooled Undercounter Full Cube Ice Machine With Bin, 198 lbs/day",1
8.81E+12,UCP0050A-161,"Manitowoc UCP0050A Top Hat Air Cooled Undercounter Ice Machine, 52 lbs/day",1
8.81E+12,SPA162-251,"Manitowoc SPA162 22"" Vending Ice Dispenser with Touchless Lever 120 lb",1
8.81E+12,RNP0620A-161,"Manitowoc RNP0620A-161 22"" Air Cooled Nugget Ice Machine Head Without Storage Bin, 591 lbs/day, 115V, 1Hp",1
8.81E+12,RNK0620AZ-251,"Manitowoc RNK0620AZ 22"" Air Cooled Nugget Ice Machine Head Without Storage Bin, 500-600 lbs/day, 230V",1
8.81E+12,RNK0320AZ-251,"Manitowoc RNK0320AZ 22"" Air Cooled Nugget Ice Machine Head Without Storage Bin, 300-400 lbs/day, 230V",1
8.81E+12,RFP0620A-161,"Manitowoc RFP0620A-161 22"" Air Cooled Flake Ice Machine Head Without Storage Bin, 682 lbs/day, 115V, 1 hp",1
8.81E+12,RFK1300AZ-251,"Manitowoc RFK1300AZ 30"" Air Cooled Flake Ice Machine Head Without Storage Bin, 1000-1500 lbs/day, 230V",1
8.81E+12,RFK0320AZ-251,"Manitowoc RFK0320AZ-251 22"" Air Cooled Flake Ice Machine Head Without Storage Bin, 370 lbs/day, 230V, 1ph",1
8.81E+12,RFF1300W-261,"Manitowoc RFF1300W 30"" Water Cooled Flake Ice Machine Head Without Storage Bin, 1365 lbs/day, 208-230V",1
8.81E+12,RCUF2200-263,"Manitowoc RCUF2200 QuietQube 34"" Remote Ice Machine Condenser Unit, 208/230V, 3 Phase",1
8.81E+12,LBCS1360- CAP 772 lbs,Manitowoc LBCS1360 Large Bin Cart System for Ice Storage 772 lb.,1
8.81E+12,K00519- Neo,Manitowoc K00519 LuminIce II Growth Inhibitor for U-Series NEO Undercounter U140 - U310,1
8.81E+12,K00496  AR-Pre-P (12),"Manitowoc K00496 Cartridge for Arctic Pure Plus AR-PREP Pre-Filter Water Filtration Systems, 1.5 GPM",1
8.81E+12,"K00481B (48""W X 29.5"" H)",Manitowoc K00481B Top Air Discharge Kit for iT1500 & iT1900 Ice Machines,1
8.81E+12,K00454- Gen II Bulb Std,"Manitowoc K00454 Replacement LuminIce II Bulb, UV Light",1
8.81E+12,K00453- Stand,Manitowoc K-00453 RNS Stand for an RNS-12 or RNS-20 Countertop Unit,1
8.81E+12,K00450- Indigo small,Manitowoc K00450 LuminIce II Growth Inhibitor for Indigo i-300 to i-1200 & QuietQube i-680C to i-1070C,1
8.81E+12,"K00379 ( 30""W X 21"" H)","Manitowoc K00379 Top Air Discharge Kit for S-450, S-500, S-600 series & Indigo 450, 500, 606 Ice Machines",1
8.81E+12,K00374001 AR2800(12),"Manitowoc K-00339 Replacement Cartridge For Arctic Pure AR-20000 and AR-40000, 125 PSI, 0.75 GPM",1
8.81E+12,K00343- Enduro300,"Manitowoc K00343 IB Adapter For Cornelius Dispenser For 44"" Enduro 300",1
8.81E+12,K00342- Enduro 200/250,"Manitowoc K00342 IB Adapter For Cornelius Dispenser For 30"" Enduro 200/250",1
8.81E+12,K00206- Clean Air Packs,Manitowoc K00206 Cleanair Pack Refill for Q and S Series Ice Machines,1
8.81E+12,K00146-Ice Bagger,Manitowoc K-00146 Stainless Steel Ice Bagger,1
8.81E+12,K00068- Ice Bags,Manitowoc K00068 Replacement Bag Kit for Side Hanging Ice Bagger,1
8.81E+12,JCF0500-161,"Manitowoc JCF0500 Vertical Discharge Remote Ice Machine Condenser, 115V",1
8.81E+12,IYT1900W-261E,"Manitowoc IYT1900W-261E Indigo NXT 48"" Water Cooled Half Dice Ice Machine Head Without Storage Bin, 1960 lbs/day, 208V",1
8.81E+12,IYT1200C-161,"Manitowoc IYT1200C Indigo NXT QuietQube 30"" Remote Cooled Half Size Cube Ice Machine Head Without Storage Bin, 1146 lbs/day",1
8.81E+12,IYT1200A-261X,"Manitowoc IYT1200A-261X Indigo NXT 30"" Air Cooled Half Dice Ice Machine Head Without Storage Bin, 1,213 lbs/day",1
8.81E+12,IYT0620A-161,"Manitowoc IYT0620A-161 Indigo NXT 22"" Air Cooled Half Dice Ice Machine Head Without Storage Bin, 115V, 575 lbs/day",1
8.81E+12,IYT0420A-161,"Manitowoc IYT-0420A Indigo NXT 22"" Air Cooled Half Dice Ice Machine Head Without Storage Bin, 115V, 460 lbs/day",1
8.81E+12,IRT0500A-161*,"Manitowoc IRT0500A Indigo NXT 30"" Air Cooled Cube Ice Machine Head Without Storage Bin, 500 lbs/day",1
8.81E+12,IDT1500W-263E,"Manitowoc IDT1500W-263E Indigo NXT 48"" Water Cooled Full Cube Ice Machine Head Without Storage Bin, 1725 lbs/day",1
8.81E+12,IDT1500N-261E,"Manitowoc IDT1500N-261E Indigo NXT Remote Cooled Full Cube Ice Machine Head Without Storage Bin, 1675 lbs/day, 208-230V",1
8.81E+12,IDT1500N-251E,"Manitowoc IDT1500N-251E Cube Ice Machine Head Without Storage Bin, 1615 lbs/day",1
8.81E+12,IDT0900A-251,"Manitowoc IDT0900A-251 Indigo NXT 30"" Air Cooled Cube Ice Machine Head Without Storage Bin, 851 lbs/day",1
8.81E+12,IDT0750A-251X,"Manitowoc IDT0750A-251X Indigo NXT 30"" Cube Ice Machine Head Without Storage Bin, 680 lbs/day",1
8.81E+12,IDT0620A-251,"Manitowoc IDT0620A-251 Indigo NXT 22"" Air Cooled Cube Ice Machine Head Without Storage Bin, 560 lbs/day, 230V",1
8.81E+12,IDT0620A-161X,"Manitowoc IDT0620A-161X Indigo NXT 22"" Air Cooled Dice Ice Machine Head Without Storage Bin, 560 lbs/day",1
8.81E+12,IDT0620A-161,"Manitowoc IDT0620A-161 Indigo NXT 22"" Air Cooled Dice Ice Machine Head Without Storage Bin, 115V, 560 lbs/day",1
8.81E+12,IDT0450A-261*,"Manitowoc IDT0450A-261 Indigo NXT 30"" Air Cooled Dice Ice Machine Head Without Storage Bin - 208-230V, 470 lbs/day",1
8.81E+12,IDT0420W-161,"Manitowoc IDT0420W-161 Indigo NXT 22"" Water Cooled Dice Ice Machine Head Without Storage Bin, 115V, 470 lbs/day",1
8.81E+12,IDF2100C-161,"Manitowoc IDF2100C-161 Cube Ice Machine Head Without Storage Bin, 1800 lbs/day",1
8.81E+12,IDF1800C-161,"Manitowoc IDF1800C Indigo Series QuietQube 30"" Full Size Cube Ice Machine Head Without Storage Bin, 1715 lbs/day",1
8.81E+12,IBF0620C-161,"Manitowoc IBF0620C Indigo NXT 22"" Remote Condenser Half Cube Ice Machine Head Without Storage Bin, 675 lbs/day, 115V",1
8.81E+12,CVDT1200-261,"Manitowoc CVDT1200 Air Cooled Remote Ice Machine Compressor for IB-1090C, 208-230V, 1Hp",1
8.81E+12,CNF0201A-251L,"Manitowoc CNF0201A-251L Air Cooled Countertop Nugget Ice Machine and Dispenser, 10 lb. Bin with Lever Dispensing, 115V",1
8.81E+12,CNF0201A-161,"Manitowoc CNF0201A-161 Countertop Nugget Ice Machine and Dispenser, 315 lbs/day, Chewable Ice",1
8.81E+12,AR-40000-P,"Manitowoc AR-40000P Arctic Pure Plus Ice Machine Water Filtration System, 0.5 Micron Rating, 2 GPM",1
8.81E+12,R198  (VCM Cart),Robot Coupe R198 Stainless Steel Food Box Cart,1
8.81E+12,MP550,"Robot Coupe MP550 Turbo 21"" Single Speed Immersion Blender, 1 1/5 hp",1
8.81E+12,MP450,"Robot Coupe MP450 Turbo 18"" Single Speed Immersion Blender, 1 1/10 hp",1
8.81E+12,MMP190VV,"Robot Coupe MMP190VV Mini 8"" Hand-Held Mini Immersion Blender - 2/5 HP, 120 V",1
8.81E+12,BLIXER2,"Robot Coupe BLIXER2 Stainless Steel 2.9 L Batch Bowl Food Processor, 120 V, 1 hp",1
8.81E+12,R401B,"Robot Coupe R401B 4.5L Stainless Steel Batch Bowl Food Processor - 120 V, 1 1/2 hp",1
8.81E+12,R301UB,"Robot Coupe R301UB 3.7 L Stainless Steel Batch Bowl Food Processor - 120 V, 1 1/2 hp",1
8.81E+12,R301B,"Robot Coupe R301B 3.7 L Batch Bowl Food Processor - 120 V, 1 1/2 hp",1
8.81E+12,CL40 NODISC,"Robot Coupe CL40 Food Processor Without Discs, 120 V, 1 hp",1
8.81E+12,CL40,"Robot Coupe CL40 Food Processor with 2 Discs, 120 V, 1 hp",1
8.81E+12,R402A,"Robot Coupe R402A 4.5 L Food Processor with Stainless Steel Bowl & 2 Discs, 2 hp",1
8.81E+12,R401,"Robot Coupe R401 4.5L Food Processor with Stainless Steel Bowl & 2 Discs, 1 1/2 hp",1
8.81E+12,R301UDICE,"Robot Coupe R301UDICE 3.7 L Food Processor with Stainless Steel Bowl & 4 Discs, 2 hp",1
8.81E+12,R2U,"Robot Coupe R2U 2.9 L Food Processor with Stainless Steel Bowl - 120 V, 1 hp",1
8.81E+12,BLIXER5VV,"Robot Coupe BLIXER5VV Stainless Steel 5.5 L Batch Bowl Food Processor, 120 V, 2 hp",1
8.81E+12,C80,"Robot Coupe C80 Stainless Steel Automatic Pulp and Juice Extractor, 120V - 3/4 HP",1
8.81E+12,J100,"Robot Coupe J100 Juicer with Continuous Pulp Ejection - 120V, 1 1/4 HP",1
8.81E+12,J80,"Robot Coupe J80 Automatic Juicer with Pulp Ejection - 120V, 1 HP",1
8.81E+12,CL50GOURMET NODISC,"Robot Coupe CL50 Gourmet Continuous Feed Food Processor without Discs - 120 V, 1 1/2 hp",1
8.81E+12,R5VV,"Robot Coupe R5VV 5.9 L Tabletop Cutter Mixer - 120V, 2 hp",1
8.81E+12,R502VV,"Robot Coupe R502VV 5.9 L Variable Speed Food Processor with Cutter Bowl and Vegetable Prep - 120V, 2 hp",1
8.81E+12,C120,"Robot Coupe C120 Stainless Steel Continuous Feed Sieve, 120V - 1 HP",1
8.81E+12,R60T,"Robot Coupe R60T 2-Speed 60L Vertical Cutter Mixer - 240V, 16 hp",1
8.81E+12,R45T,"Robot Coupe R45T 45 L 2-Speed Vertical Cutter Mixer - 240V, 13 1/2 hp",1
8.81E+12,BLIXER60,"Robot Coupe BLIXER60 2-Speed 60 L Vertical Cutter Mixer, 240V, 16 hp",1
8.81E+12,CL60E,"Robot Coupe CL60E 2-Speed Food Processor with Full Moon Pusher with 2 Discs, 208-220V, 3 hp",1
8.81E+12,12-ESPTAB-NS100,"Nuova Simonelli Mini Tab Espresso Machine Cleaning Tablets, 100 x 0.5g each",1
8.81E+12,AMXS 6021,Nuova Simonelli MDXS Espresso Grinder Doser with 3.5 lb. Hopper - 110V,1
8.81E+12,AMJ S752130,Nuova Simonelli MDJ On-Demand Espresso Grinder with 3.5 lb. Hopper - 115V,1
8.81E+12,AMI 702108,Nuova Simonelli Mythos Plus Black Espresso Grinder with 7 lb. Hopper - 110V,1
8.81E+12,AMI 722108,Nuova Simonelli Mythos One Clima Pro Grinder with 2.8 lb. Hopper - 110V,1
8.81E+12,MAPPC19VOL02ND0001,Nuova Simonelli Appia Life Compact 2GR Volumetric Espresso Machine - 220V,1
8.81E+12,MAPPI19PLS02ND0001,Nuova Simonelli Appia Life XT 2GR Volumetric Espresso Machine - 220V,1
8.81E+12,MAURE18VOL03ND0001,Nuova Simonelli Aurelia Wave Vol 3GR Espresso Coffee Machine - 220 V,1
8.81E+12,MAURE18VDG03ND0001,Nuova Simonelli Aurelia Wave Digit 3GR Espresso Coffee Machine - 220 V,1
8.81E+12,MAURE18VT303ND0001,Nuova Simonelli Aurelia Wave T3 3GR Espresso Coffee Machine - 220 V,1
8.81E+12,UCG130A,"Ice-O-Matic UCG130A 18"" Air Cooled Undercounter Gourmet Cube Ice Machine With 121 lbs Bin, 1 Phase, 115V",1
8.81E+12,RGA1061-HM,"Ice-O-Matic RGA-1061-HM, 208-230V Remote Condenser for GEM0956R, GEM1306R, MFI1506R, and MFI1256R",1
8.81E+12,RGA0501-HM,"Ice-O-Matic RGA-0501-HM, 115V Remote Condenser for GEM060R and MFI0800R",1
8.81E+12,RCA-1061,Ice-O-Matic RCA-1061 208-230V Remote Condenser for CIM0636R and ICE0606R,1
8.81E+12,MFI0500A,"Ice-O-Matic MFI0500A 21"" Air Cooled Flake Ice Machine Head Without Storage Bin, 540 lb/24 hr. 115v",1
8.81E+12,IOMWFRC,"Ice-O-Matic IOMWFRC 30"" Water Filter Compatible with (IF1) (IF2) (IF3) (IF4)",1
8.81E+12,IOMQ,"Ice-O-Matic IOMQ   4"" dia. Single Ice Machine Water Filter Cartridge for IFQ1 and IFQ2, 0.5 Micron",1
8.81E+12,IOD250 (Cup Activated),"Ice-O-Matic IOD250 30 1/4 "" Countertop Ice Dispenser with 250 lb Capacity, 115v",1
8.81E+12,IFQ2,"Ice-O-Matic IFQ2 10"" Double Ice Machine Water Filter,  0.5 Micron and 3 GPM",1
8.81E+12,IFI4C,"Ice-O-Matic IFI4C 2 3/4""  dia.  Inline Single Ice Machine Water Filter Cartridge 1/4"" Compression, 10 Micron and 0.5 GPM",1
8.81E+12,GEMD270A,"Ice-O-Matic GEMD270A 15 3/8""  Countertop Air Cooled Pearl/Nugget Ice and Water Dispenser, 115v",1
